taxonomic_order,species,PRIMARY_COM_NAME,genus,family,add.to,do.not.break,notes,needs.statement
13098,Mackenziaena_leachii,Large-tailed Antshrike,Mackenziaena,Thamnophilidae (Typical Antbirds),,,,
13099,Mackenziaena_severa,Tufted Antshrike,Mackenziaena,Thamnophilidae (Typical Antbirds),,,,
13100,Frederickena_viridis,Black-throated Antshrike,Frederickena,Thamnophilidae (Typical Antbirds),,,,
13101,Frederickena_unduliger,Undulated Antshrike,Frederickena,Thamnophilidae (Typical Antbirds),,,,
13105,Frederickena_fulva,Fulvous Antshrike,Frederickena,Thamnophilidae (Typical Antbirds),,,,
13107,Taraba_major,Great Antshrike,Taraba,Thamnophilidae (Typical Antbirds),,,,
13118,Sakesphorus_canadensis,Black-crested Antshrike,Sakesphorus,Thamnophilidae (Typical Antbirds),,,,
13126,Sakesphorus_luctuosus,Glossy Antshrike,Sakesphorus,Thamnophilidae (Typical Antbirds),,,,
13129,Sakesphoroides_cristatus,Silvery-cheeked Antshrike,Sakesphoroides,Thamnophilidae (Typical Antbirds),,,,
13130,Radinopsyche_sellowi,Caatinga Antwren,Radinopsyche,Thamnophilidae (Typical Antbirds),,,,
13131,Biatas_nigropectus,White-bearded Antshrike,Biatas,Thamnophilidae (Typical Antbirds),,,,
13132,Thamnophilus_doliatus,Barred Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13146,Thamnophilus_ruficapillus,Rufous-capped Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13154,Thamnophilus_torquatus,Rufous-winged Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13155,Thamnophilus_zarumae,Chapman's Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13158,Thamnophilus_multistriatus,Bar-crested Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13163,Thamnophilus_tenuepunctatus,Lined Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13167,Thamnophilus_palliatus,Chestnut-backed Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13173,Thamnophilus_bernardi,Collared Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13176,Thamnophilus_atrinucha,Black-crowned Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13179,Thamnophilus_bridgesi,Black-hooded Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13180,Thamnophilus_schistaceus,Plain-winged Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13184,Thamnophilus_murinus,Mouse-colored Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13189,Thamnophilus_nigriceps,Black Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13190,Thamnophilus_praecox,Cocha Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13191,Thamnophilus_cryptoleucus,Castelnau's Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13192,Thamnophilus_nigrocinereus,Blackish-gray Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13198,Thamnophilus_punctatus,Northern Slaty-Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13205,Thamnophilus_stictocephalus,Natterer's Slaty-Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13208,Thamnophilus_sticturus,Bolivian Slaty-Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13209,Thamnophilus_pelzelni,Planalto Slaty-Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13210,Thamnophilus_ambiguus,Sooretama Slaty-Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13211,Thamnophilus_caerulescens,Variable Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13220,Thamnophilus_unicolor,Uniform Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13224,Thamnophilus_aethiops,White-shouldered Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13235,Thamnophilus_aroyae,Upland Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13236,Thamnophilus_melanonotus,Black-backed Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13237,Thamnophilus_melanothorax,Band-tailed Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13238,Thamnophilus_amazonicus,Amazonian Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13244,Thamnophilus_insignis,Streak-backed Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13247,Thamnophilus_divisorius,Acre Antshrike,Thamnophilus,Thamnophilidae (Typical Antbirds),,,,
13249,Rhopias_gularis,Star-throated Antwren,Rhopias,Thamnophilidae (Typical Antbirds),,,,
13250,Megastictus_margaritatus,Pearly Antshrike,Megastictus,Thamnophilidae (Typical Antbirds),,,,
13251,Neoctantes_niger,Black Bushbird,Neoctantes,Thamnophilidae (Typical Antbirds),,,,
13252,Clytoctantes_alixii,Recurve-billed Bushbird,Clytoctantes,Thamnophilidae (Typical Antbirds),,,,
13253,Clytoctantes_atrogularis,Rondonia Bushbird,Clytoctantes,Thamnophilidae (Typical Antbirds),,,,
13254,Thamnistes_anabatinus,Russet Antshrike,Thamnistes,Thamnophilidae (Typical Antbirds),,,,
13263,Thamnistes_rufescens,Rufescent Antshrike,Thamnistes,Thamnophilidae (Typical Antbirds),Thamnistes,,MJI two-species genus match,yes
13266,Dysithamnus_stictothorax,Spot-breasted Antvireo,Dysithamnus,Thamnophilidae (Typical Antbirds),,,,
13267,Dysithamnus_mentalis,Plain Antvireo,Dysithamnus,Thamnophilidae (Typical Antbirds),,,,
13286,Dysithamnus_striaticeps,Streak-crowned Antvireo,Dysithamnus,Thamnophilidae (Typical Antbirds),,,,
13287,Dysithamnus_puncticeps,Spot-crowned Antvireo,Dysithamnus,Thamnophilidae (Typical Antbirds),,,,
13288,Dysithamnus_xanthopterus,Rufous-backed Antvireo,Dysithamnus,Thamnophilidae (Typical Antbirds),,,,
13289,Dysithamnus_occidentalis,Bicolored Antvireo,Dysithamnus,Thamnophilidae (Typical Antbirds),,,,
13292,Dysithamnus_plumbeus,Plumbeous Antvireo,Dysithamnus,Thamnophilidae (Typical Antbirds),,,,
13293,Dysithamnus_leucostictus,White-streaked Antvireo,Dysithamnus,Thamnophilidae (Typical Antbirds),,,,
13297,Thamnomanes_ardesiacus,Dusky-throated Antshrike,Thamnomanes,Thamnophilidae (Typical Antbirds),,,,
13300,Thamnomanes_saturninus,Saturnine Antshrike,Thamnomanes,Thamnophilidae (Typical Antbirds),,,,
13304,Thamnomanes_caesius,Cinereous Antshrike,Thamnomanes,Thamnophilidae (Typical Antbirds),,,,
13310,Thamnomanes_schistogynus,Bluish-slate Antshrike,Thamnomanes,Thamnophilidae (Typical Antbirds),,,,
13314,Xenornis_setifrons,Spiny-faced Antshrike,Xenornis,Thamnophilidae (Typical Antbirds),,,,
13315,Isleria_hauxwelli,Plain-throated Antwren,Isleria,Thamnophilidae (Typical Antbirds),,,,
13319,Isleria_guttata,Rufous-bellied Antwren,Isleria,Thamnophilidae (Typical Antbirds),,,,
13320,Pygiptila_stellaris,Spot-winged Antshrike,Pygiptila,Thamnophilidae (Typical Antbirds),,,,
13325,Epinecrophylla_fulviventris,Checker-throated Stipplethroat,Epinecrophylla,Thamnophilidae (Typical Antbirds),,,,
13326,Epinecrophylla_gutturalis,Brown-bellied Stipplethroat,Epinecrophylla,Thamnophilidae (Typical Antbirds),,,,
13327,Epinecrophylla_leucophthalma,White-eyed Stipplethroat,Epinecrophylla,Thamnophilidae (Typical Antbirds),,,,
13332,Epinecrophylla_haematonota,Rufous-backed Stipplethroat,Epinecrophylla,Thamnophilidae (Typical Antbirds),,,,
13337,Epinecrophylla_amazonica,Rio Madeira Stipplethroat,Epinecrophylla,Thamnophilidae (Typical Antbirds),,,,
13341,Epinecrophylla_spodionota,Foothill Stipplethroat,Epinecrophylla,Thamnophilidae (Typical Antbirds),,,,
13344,Epinecrophylla_ornata,Ornate Stipplethroat,Epinecrophylla,Thamnophilidae (Typical Antbirds),,,,
13351,Epinecrophylla_erythrura,Rufous-tailed Stipplethroat,Epinecrophylla,Thamnophilidae (Typical Antbirds),,,,
13355,Myrmotherula_brachyura,Pygmy Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13356,Myrmotherula_ignota,Moustached Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13359,Myrmotherula_ambigua,Yellow-throated Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13360,Myrmotherula_sclateri,Sclater's Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13361,Myrmotherula_surinamensis,Guianan Streaked-Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13362,Myrmotherula_multostriata,Amazonian Streaked-Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13363,Myrmotherula_pacifica,Pacific Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13364,Myrmotherula_cherriei,Cherrie's Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13365,Myrmotherula_klagesi,Klages's Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13366,Myrmotherula_longicauda,Stripe-chested Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13371,Myrmotherula_axillaris,White-flanked Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13379,Myrmotherula_schisticolor,Slaty Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13383,Myrmotherula_sunensis,Rio Suno Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13386,Myrmotherula_minor,Salvadori's Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13387,Myrmotherula_longipennis,Long-winged Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13394,Myrmotherula_urosticta,Band-tailed Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13395,Myrmotherula_iheringi,Ihering's Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13399,Myrmotherula_fluminensis,Rio de Janeiro Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13400,Myrmotherula_grisea,Ashy Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13401,Myrmotherula_unicolor,Unicolored Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13402,Myrmotherula_snowi,Alagoas Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13403,Myrmotherula_behni,Plain-winged Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13408,Myrmotherula_menetriesii,Gray Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13414,Myrmotherula_assimilis,Leaden Antwren,Myrmotherula,Thamnophilidae (Typical Antbirds),,,,
13418,Dichrozona_cincta,Banded Antbird,Dichrozona,Thamnophilidae (Typical Antbirds),,,,
13419,Myrmorchilus_strigilatus,Stripe-backed Antbird,Myrmorchilus,Thamnophilidae (Typical Antbirds),,,,
13422,Herpsilochmus_pileatus,Bahia Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13423,Herpsilochmus_atricapillus,Black-capped Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13424,Herpsilochmus_praedictus,Predicted Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13425,Herpsilochmus_stotzi,Aripuana Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13426,Herpsilochmus_motacilloides,Creamy-bellied Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13427,Herpsilochmus_parkeri,Ash-throated Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13430,Herpsilochmus_sticturus,Spot-tailed Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13431,Herpsilochmus_dugandi,Dugand's Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13432,Herpsilochmus_stictocephalus,Todd's Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13433,Herpsilochmus_gentryi,Ancient Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13434,Herpsilochmus_dorsimaculatus,Spot-backed Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13435,Herpsilochmus_roraimae,Roraiman Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13438,Herpsilochmus_pectoralis,Pectoral Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13439,Herpsilochmus_longirostris,Large-billed Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13440,Herpsilochmus_axillaris,Yellow-breasted Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13445,Herpsilochmus_frater,Rusty-winged Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),"Herpsilochmus_frater, Herpsilochmus_rufimarginatus",,obvious sisters,yes
13448,Herpsilochmus_rufimarginatus,Rufous-margined Antwren,Herpsilochmus,Thamnophilidae (Typical Antbirds),,,,
13450,Microrhopias_quixensis,Dot-winged Antwren,Microrhopias,Thamnophilidae (Typical Antbirds),,,,
13463,Formicivora_iheringi,Narrow-billed Antwren,Formicivora,Thamnophilidae (Typical Antbirds),,,,
13464,Formicivora_erythronotos,Black-hooded Antwren,Formicivora,Thamnophilidae (Typical Antbirds),,,,
13465,Formicivora_grisea,White-fringed Antwren,Formicivora,Thamnophilidae (Typical Antbirds),,,,
13476,Formicivora_serrana,Serra Antwren,Formicivora,Thamnophilidae (Typical Antbirds),,,,
13479,Formicivora_littoralis,Restinga Antwren,Formicivora,Thamnophilidae (Typical Antbirds),,,,
13480,Formicivora_melanogaster,Black-bellied Antwren,Formicivora,Thamnophilidae (Typical Antbirds),,,,
13483,Formicivora_rufa,Rusty-backed Antwren,Formicivora,Thamnophilidae (Typical Antbirds),,,,
13487,Formicivora_grantsaui,Sincora Antwren,Formicivora,Thamnophilidae (Typical Antbirds),,,,
13488,Formicivora_acutirostris,Marsh Antwren,Formicivora,Thamnophilidae (Typical Antbirds),,,,
13492,Drymophila_ferruginea,Ferruginous Antbird,Drymophila,Thamnophilidae (Typical Antbirds),,,,
13493,Drymophila_rubricollis,Bertoni's Antbird,Drymophila,Thamnophilidae (Typical Antbirds),,,,
13494,Drymophila_genei,Rufous-tailed Antbird,Drymophila,Thamnophilidae (Typical Antbirds),,,,
13495,Drymophila_ochropyga,Ochre-rumped Antbird,Drymophila,Thamnophilidae (Typical Antbirds),,,,
13496,Drymophila_malura,Dusky-tailed Antbird,Drymophila,Thamnophilidae (Typical Antbirds),,,,
13497,Drymophila_squamata,Scaled Antbird,Drymophila,Thamnophilidae (Typical Antbirds),,,,
13500,Drymophila_devillei,Striated Antbird,Drymophila,Thamnophilidae (Typical Antbirds),,,,
13503,Drymophila_caudata,East Andean Antbird,Drymophila,Thamnophilidae (Typical Antbirds),,,,
13504,Drymophila_klagesi,Klages's Antbird,Drymophila,Thamnophilidae (Typical Antbirds),,,,
13505,Drymophila_hellmayri,Santa Marta Antbird,Drymophila,Thamnophilidae (Typical Antbirds),,,,
13506,Drymophila_striaticeps,Streak-headed Antbird,Drymophila,Thamnophilidae (Typical Antbirds),,,,
13512,Hypocnemis_cantator,Guianan Warbling-Antbird,Hypocnemis,Thamnophilidae (Typical Antbirds),,,,
13513,Hypocnemis_flavescens,Imeri Warbling-Antbird,Hypocnemis,Thamnophilidae (Typical Antbirds),,,,
13514,Hypocnemis_peruviana,Peruvian Warbling-Antbird,Hypocnemis,Thamnophilidae (Typical Antbirds),,,,
13517,Hypocnemis_subflava,Yellow-breasted Warbling-Antbird,Hypocnemis,Thamnophilidae (Typical Antbirds),,,,
13520,Hypocnemis_ochrogyna,Rondonia Warbling-Antbird,Hypocnemis,Thamnophilidae (Typical Antbirds),,,,
13521,Hypocnemis_striata,Spix's Warbling-Antbird,Hypocnemis,Thamnophilidae (Typical Antbirds),,,,
13526,Hypocnemis_rondoni,Manicore Warbling-Antbird,Hypocnemis,Thamnophilidae (Typical Antbirds),,,,
13528,Hypocnemis_hypoxantha,Yellow-browed Antbird,Hypocnemis,Thamnophilidae (Typical Antbirds),,,,
13531,Terenura_sicki,Orange-bellied Antwren,Terenura,Thamnophilidae (Typical Antbirds),Terenura,,,yes
13532,Terenura_maculata,Streak-capped Antwren,Terenura,Thamnophilidae (Typical Antbirds),,,,
13533,Cercomacroides_laeta,Willis's Antbird,Cercomacroides,Thamnophilidae (Typical Antbirds),,,,
13537,Cercomacroides_parkeri,Parker's Antbird,Cercomacroides,Thamnophilidae (Typical Antbirds),,,,
13538,Cercomacroides_tyrannina,Dusky Antbird,Cercomacroides,Thamnophilidae (Typical Antbirds),,,,
13545,Cercomacroides_serva,Black Antbird,Cercomacroides,Thamnophilidae (Typical Antbirds),,,,
13546,Cercomacroides_nigrescens,Blackish Antbird,Cercomacroides,Thamnophilidae (Typical Antbirds),,,,
13552,Cercomacroides_fuscicauda,Riparian Antbird,Cercomacroides,Thamnophilidae (Typical Antbirds),"Cercomacroides_nigrescens, Cercomacroides_fuscicauda",,Recently split from C. nigrescens on account of its strong vocal distinctiveness,yes
13555,Cercomacra_manu,Manu Antbird,Cercomacra,Thamnophilidae (Typical Antbirds),,,,
13556,Cercomacra_cinerascens,Gray Antbird,Cercomacra,Thamnophilidae (Typical Antbirds),,,,
13561,Cercomacra_brasiliana,Rio de Janeiro Antbird,Cercomacra,Thamnophilidae (Typical Antbirds),,,,
13562,Cercomacra_melanaria,Mato Grosso Antbird,Cercomacra,Thamnophilidae (Typical Antbirds),,,,
13563,Cercomacra_ferdinandi,Bananal Antbird,Cercomacra,Thamnophilidae (Typical Antbirds),,,,
13564,Cercomacra_nigricans,Jet Antbird,Cercomacra,Thamnophilidae (Typical Antbirds),,,,
13565,Cercomacra_carbonaria,Rio Branco Antbird,Cercomacra,Thamnophilidae (Typical Antbirds),,,,
13566,Pyriglena_maura,Western Fire-eye,Pyriglena,Thamnophilidae (Typical Antbirds),"Pyriglena_maura, Pyriglena_similis, Pyriglena_leuconota",,Recent splits,yes
13574,Pyriglena_similis,Tapajos Fire-eye,Pyriglena,Thamnophilidae (Typical Antbirds),"Pyriglena_maura, Pyriglena_similis, Pyriglena_leuconota",,Recent splits,yes
13575,Pyriglena_leuconota,East Amazonian Fire-eye,Pyriglena,Thamnophilidae (Typical Antbirds),,,,
13579,Pyriglena_atra,Fringe-backed Fire-eye,Pyriglena,Thamnophilidae (Typical Antbirds),,,,
13580,Pyriglena_leucoptera,White-shouldered Fire-eye,Pyriglena,Thamnophilidae (Typical Antbirds),,,,
13581,Rhopornis_ardesiacus,Slender Antbird,Rhopornis,Thamnophilidae (Typical Antbirds),,,,
13582,Myrmoborus_leucophrys,White-browed Antbird,Myrmoborus,Thamnophilidae (Typical Antbirds),,,,
13587,Myrmoborus_lugubris,Ash-breasted Antbird,Myrmoborus,Thamnophilidae (Typical Antbirds),,,,
13592,Myrmoborus_myotherinus,Black-faced Antbird,Myrmoborus,Thamnophilidae (Typical Antbirds),,,,
13600,Myrmoborus_melanurus,Black-tailed Antbird,Myrmoborus,Thamnophilidae (Typical Antbirds),,,,
13601,Myrmoborus_lophotes,White-lined Antbird,Myrmoborus,Thamnophilidae (Typical Antbirds),,,,
13602,Hypocnemoides_melanopogon,Black-chinned Antbird,Hypocnemoides,Thamnophilidae (Typical Antbirds),,,,
13605,Hypocnemoides_maculicauda,Band-tailed Antbird,Hypocnemoides,Thamnophilidae (Typical Antbirds),,,,
13606,Myrmochanes_hemileucus,Black-and-white Antbird,Myrmochanes,Thamnophilidae (Typical Antbirds),,,,
13607,Gymnocichla_nudiceps,Bare-crowned Antbird,Gymnocichla,Thamnophilidae (Typical Antbirds),,,,
13612,Sclateria_naevia,Silvered Antbird,Sclateria,Thamnophilidae (Typical Antbirds),,,,
13617,Percnostola_rufifrons,Black-headed Antbird,Percnostola,Thamnophilidae (Typical Antbirds),,,,
13624,Percnostola_arenarum,Allpahuayo Antbird,Percnostola,Thamnophilidae (Typical Antbirds),,,,
13625,Myrmelastes_schistaceus,Slate-colored Antbird,Myrmelastes,Thamnophilidae (Typical Antbirds),,,,
13626,Myrmelastes_saturatus,Roraiman Antbird,Myrmelastes,Thamnophilidae (Typical Antbirds),,,,
13629,Myrmelastes_hyperythrus,Plumbeous Antbird,Myrmelastes,Thamnophilidae (Typical Antbirds),,,,
13630,Myrmelastes_leucostigma,Spot-winged Antbird,Myrmelastes,Thamnophilidae (Typical Antbirds),,,,
