uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
396685	|	817642	|	Saltator grossus	|	species	|	ncbi:460218,gbif:5230955,irmng:11111460,irmng:11334392	|		|		|	
396686	|	817642	|	Saltator atriceps	|	species	|	ncbi:460215,gbif:5230896,irmng:10591686	|		|		|	
396689	|	817642	|	Saltator aurantiirostris	|	species	|	ncbi:460217,gbif:5230903,irmng:10591687	|		|		|	
396690	|	817642	|	Saltator atripennis	|	species	|	ncbi:460216,gbif:5230952,irmng:11117418	|		|		|	
547309	|	817642	|	Saltator similis	|	species	|	ncbi:555342,gbif:5230959,irmng:11232856	|		|		|	
3597156	|	817642	|	Saltator fuliginosus	|	species	|	ncbi:1226201,gbif:5230941,irmng:10762217,irmng:11050625	|		|		|	
817643	|	817642	|	Saltator albicollis	|	species	|	ncbi:58205,gbif:5230949,irmng:10216130	|		|		|	
3597157	|	817642	|	Saltator maxillosus	|	species	|	ncbi:1226202,gbif:5230924,irmng:10591688	|		|		|	
3597158	|	817642	|	Saltator orenocensis	|	species	|	ncbi:1226203,gbif:5230925,irmng:11127477	|		|		|	
913675	|	817642	|	Saltator striatipectus	|	species	|	ncbi:129787,gbif:5230928,irmng:10216133	|		|		|	
922658	|	817642	|	Saltator nigriceps	|	species	|	ncbi:460220,gbif:5230958,irmng:10216132	|		|		|	
922659	|	817642	|	Saltator rufiventris	|	species	|	ncbi:460221,gbif:5230948,irmng:10456978	|		|		|	
7662417	|	817642	|	Saltator gigantodes	|	species	|	gbif:8721838	|		|		|	
7662423	|	817642	|	Saltator laticlavius	|	species	|	gbif:8819363	|		|		|	
7662422	|	817642	|	Saltator isthmicus	|	species	|	gbif:8943042	|		|		|	
7662424	|	817642	|	Saltator multicolor	|	species	|	gbif:8953272	|		|		|	
7662420	|	817642	|	Saltator immaculatus	|	species	|	gbif:8964186	|		|		|	
7662414	|	817642	|	Saltator canadiensis	|	species	|	gbif:8989445	|		|		|	
7662415	|	817642	|	Saltator cayanus	|	species	|	gbif:9009599	|		|		|	
7662421	|	817642	|	Saltator intermedius	|	species	|	gbif:9058035	|		|		|	
7662419	|	817642	|	Saltator humeralis	|	species	|	gbif:9084123	|		|		|	
7662425	|	817642	|	Saltator olivascens	|	species	|	gbif:9105847	|		|		|	
7662418	|	817642	|	Saltator grandis	|	species	|	gbif:9126320	|		|		|	
7662426	|	817642	|	Saltator plumbeiceps	|	species	|	gbif:9143480	|		|		|	
7662416	|	817642	|	Saltator flavidicollis	|	species	|	gbif:9160012	|		|		|	
946077	|	5852568	|	Wetmorethraupis	|	genus	|	ncbi:548521,gbif:2488270,irmng:1099609	|		|		|	
946075	|	946077	|	Wetmorethraupis sterrhopteron	|	species	|	ncbi:548522,gbif:2488271,irmng:11441966	|		|		|	
270880	|	445866	|	Dolospingus	|	genus	|	ncbi:307199,gbif:2492078,irmng:1039324	|		|	sibling_higher	|	
364533	|	270880	|	Dolospingus fringilloides	|	species	|	ncbi:307200,gbif:2492079,irmng:10591707	|		|		|	
315822	|	445866	|	Heterospingus	|	genus	|	ncbi:62207,gbif:2488265,irmng:1034155	|		|	sibling_higher	|	
315830	|	315822	|	Heterospingus xanthopygius	|	species	|	ncbi:62209,gbif:2488266,irmng:11009523	|		|		|	
717091	|	315822	|	Heterospingus rubrifrons	|	species	|	ncbi:420961,gbif:2488269,irmng:11285533	|		|		|	
315824	|	445866	|	Hemithraupis	|	genus	|	ncbi:62204,gbif:3241506,irmng:1156796,irmng:1060762	|		|	sibling_higher	|	
315823	|	315824	|	Hemithraupis flavicollis	|	species	|	ncbi:62205,gbif:2488081,irmng:11266766	|		|		|	
784528	|	315824	|	Hemithraupis guira	|	species	|	ncbi:1109044,gbif:2488072,irmng:10419173	|		|		|	
4947628	|	315824	|	Hemithraupis ruficapilla	|	species	|	ncbi:1226193,gbif:2488093,irmng:11343969	|		|		|	
315828	|	445866	|	Habia	|	genus	|	ncbi:62200,gbif:5230696,irmng:1400731	|		|	sibling_higher	|	
315827	|	315828	|	Habia rubica	|	species	|	ncbi:62201,gbif:5230705,irmng:10593593	|		|		|	
972933	|	315828	|	Habia gutturalis	|	species	|	ncbi:460206,gbif:5230724,irmng:10460266	|		|		|	
972936	|	315828	|	Habia fuscicauda	|	species	|	ncbi:460205,gbif:5230697,irmng:10217246	|		|		|	
3597338	|	315828	|	Habia atrimaxillaris	|	species	|	ncbi:1622138,gbif:5230704,irmng:10800924	|		|		|	
3597337	|	315828	|	Habia cristata	|	species	|	gbif:5230723,irmng:10715586	|		|		|	
419368	|	445866	|	Coereba	|	genus	|	ncbi:87176,gbif:2493743	|		|	sibling_higher	|	
419369	|	419368	|	Coereba flaveola	|	species	|	ncbi:87177,gbif:2493744,irmng:10199249	|		|		|	
273602	|	419369	|	Coereba flaveola dispar	|	subspecies	|	ncbi:722452	|		|	infraspecific	|	
273603	|	419369	|	Coereba flaveola mexicana	|	subspecies	|	ncbi:722453	|		|	infraspecific	|	
7662333	|	419368	|	Coereba chloropyga	|	species	|	gbif:8724125	|		|		|	
7662335	|	419368	|	Coereba lucida	|	species	|	gbif:8754030	|		|		|	
7662336	|	419368	|	Coereba luteola	|	species	|	gbif:8776315	|		|		|	
7662332	|	419368	|	Coereba atlantica	|	species	|	gbif:8987400	|		|		|	
7662340	|	419368	|	Coereba trinitatis	|	species	|	gbif:8987528	|		|		|	
7662338	|	419368	|	Coereba nitida	|	species	|	gbif:8988547	|		|		|	
7662334	|	419368	|	Coereba laurae	|	species	|	gbif:9004520	|		|		|	
7662337	|	419368	|	Coereba mexicana	|	species	|	gbif:9012447	|		|		|	
7662339	|	419368	|	Coereba pacifica	|	species	|	gbif:8898007	|		|		|	
335226	|	445866	|	Conirostrum	|	genus	|	ncbi:182922,gbif:8406176,irmng:1048178	|	Conirostrum (genus in Opisthokonta)	|	sibling_higher	|	
90855	|	335226	|	Conirostrum speciosum	|	species	|	ncbi:200156,gbif:5230621,irmng:11095564	|		|		|	
335227	|	335226	|	Conirostrum sitticolor	|	species	|	ncbi:182923,gbif:5230603,irmng:10919945	|		|		|	
3597292	|	335226	|	Conirostrum cinereum	|	species	|	ncbi:1226178,irmng:10216618	|		|		|	
3597294	|	335226	|	Conirostrum ferrugineiventre	|	species	|	ncbi:1226179,gbif:5230626,irmng:10216619	|		|		|	
757871	|	335226	|	Conirostrum bicolor	|	species	|	ncbi:182930,gbif:5230618,irmng:11297388	|		|		|	
3597296	|	335226	|	Conirostrum leucogenys	|	species	|	ncbi:1226180,gbif:5230608,irmng:10910164	|		|		|	
3597293	|	335226	|	Conirostrum rufum	|	species	|	ncbi:1226181,gbif:5230617,irmng:10593925	|		|		|	
3597295	|	335226	|	Conirostrum tamarugense	|	species	|	ncbi:1226182,gbif:5230616,irmng:10593926	|		|		|	
621194	|	335226	|	Conirostrum margaritae	|	species	|	ncbi:547940,gbif:5230625,irmng:11023512	|		|		|	
961464	|	335226	|	Conirostrum albifrons	|	species	|	ncbi:194935,gbif:5230627,irmng:11091067	|		|		|	
7662341	|	335226	|	Conirostrum atrocyaneum	|	species	|	gbif:8864318	|		|		|	
7662343	|	335226	|	Conirostrum fraseri	|	species	|	gbif:9200275	|		|		|	
7662342	|	335226	|	Conirostrum binghami	|	species	|	gbif:9594691	|		|		|	
349669	|	445866	|	Oryzoborus	|	genus	|	ncbi:138934,gbif:2492239,irmng:1206813	|		|	sibling_higher	|	
90865	|	349669	|	Oryzoborus crassirostris	|	species	|	ncbi:200159,gbif:2492244,irmng:10968197	|		|		|	
972931	|	349669	|	Oryzoborus funereus	|	species	|	ncbi:460209,gbif:2492245	|		|		|	
3597343	|	349669	|	Oryzoborus atrirostris	|	species	|	ncbi:1226194,gbif:2492250,irmng:11254350	|		|		|	
3597342	|	349669	|	Oryzoborus nuttingi	|	species	|	ncbi:1226195,gbif:2492253,irmng:10210722	|		|		|	
7662375	|	349669	|	Oryzoborus melas	|	species	|	gbif:8858918	|		|		|	
6154228	|	349669	|	Oryzoborus aethiops	|	species	|	gbif:8028023	|		|		|	
349671	|	445866	|	Melanospiza	|	genus	|	ncbi:138932,gbif:2491992,irmng:1336719	|		|	sibling_higher	|	
349672	|	349671	|	Melanospiza richardsoni	|	species	|	ncbi:138933,gbif:2491993,irmng:10940197	|		|		|	
3599652	|	445866	|	Charitospiza	|	genus	|	ncbi:1226227,gbif:2491981,irmng:1203883	|		|	sibling_higher	|	
3599764	|	3599652	|	Charitospiza eucosma	|	species	|	ncbi:1226228,gbif:2491982,irmng:10661142	|		|		|	
303085	|	445866	|	Spindalis	|	genus	|	ncbi:62247,gbif:2488376,irmng:1310660	|		|	sibling_higher	|	
303111	|	303085	|	Spindalis zena	|	species	|	ncbi:62248,gbif:2488379,irmng:10584055	|		|		|	
254662	|	303085	|	Spindalis dominicensis	|	species	|	ncbi:656543,gbif:2488385	|		|		|	
7662398	|	303085	|	Spindalis exsul	|	species	|	gbif:8937512	|		|		|	
3597340	|	303085	|	Spindalis nigricephala	|	species	|	gbif:2488377	|		|		|	
3597339	|	303085	|	Spindalis portoricensis	|	species	|	gbif:2488378	|		|		|	
303095	|	445866	|	Sericossypha	|	genus	|	ncbi:62244,gbif:2488674,irmng:1029806	|		|	sibling_higher	|	
415528	|	303095	|	Sericossypha albocristata	|	species	|	ncbi:62245,gbif:2488675,irmng:10215641	|		|		|	
440797	|	445866	|	Calyptophilus	|	genus	|	ncbi:340436,gbif:2488341,irmng:1306348	|		|	sibling_higher	|	
454127	|	440797	|	Calyptophilus frugivorus	|	species	|	ncbi:340437,gbif:2488342,irmng:10592309	|		|		|	
756923	|	440797	|	Calyptophilus tertius	|	species	|	ncbi:347960,gbif:2488345,irmng:10217188	|		|		|	
817636	|	445866	|	Rhodinocichla	|	genus	|	ncbi:58202,gbif:2488551,irmng:1020177	|		|	sibling_higher	|	
817637	|	817636	|	Rhodinocichla rosea	|	species	|	ncbi:58203,gbif:2488552,irmng:10860793	|		|		|	
7662394	|	817636	|	Rhodinocichla rosae	|	species	|	gbif:8786758	|		|		|	
596727	|	445866	|	Amaurospiza	|	genus	|	ncbi:460164,gbif:2491732,irmng:1203378	|		|	sibling_higher	|	
596726	|	596727	|	Amaurospiza concolor	|	species	|	ncbi:460165,gbif:2491733,irmng:11423940	|		|		|	
1044598	|	596727	|	Amaurospiza moesta	|	species	|	ncbi:555218,gbif:2491738,irmng:10217027	|		|		|	
7662323	|	596727	|	Amaurospiza axillaris	|	species	|	gbif:9064249	|		|		|	
3597356	|	596727	|	Amaurospiza carrizalensis	|	species	|	gbif:2491737	|		|		|	
6154182	|	596727	|	Amaurospiza aequatorialis	|	species	|	gbif:7638086	|		|		|	
599075	|	445866	|	Trichothraupis	|	genus	|	ncbi:555362,gbif:2488777,irmng:1289909	|		|	sibling_higher	|	
599076	|	599075	|	Trichothraupis melanops	|	species	|	ncbi:555363,gbif:2488778,irmng:10602068	|		|		|	
714800	|	445866	|	Piranga	|	genus	|	ncbi:36732,gbif:2488483,irmng:1349569	|		|	sibling_higher	|	
69804	|	714800	|	Piranga erythrocephala	|	species	|	ncbi:62085,gbif:2488514,irmng:10692336	|		|		|	
69808	|	714800	|	Piranga olivacea	|	species	|	ncbi:62086,gbif:2488517,irmng:11385155	|		|		|	
565242	|	714800	|	Piranga roseogularis	|	species	|	ncbi:63521,gbif:2488519,irmng:10214577	|		|		|	
565244	|	714800	|	Piranga ludoviciana	|	species	|	ncbi:63520,gbif:2488484,irmng:11193516	|		|		|	
565247	|	714800	|	Piranga rubriceps	|	species	|	ncbi:63522,gbif:2488518,irmng:10210204	|		|		|	
3597363	|	714800	|	Piranga lutea	|	species	|	ncbi:2269080,gbif:6100783	|		|		|	
1075670	|	714800	|	Piranga rubra	|	species	|	ncbi:36733,gbif:2488485,irmng:11164054	|		|		|	
3597362	|	714800	|	Piranga hepatica	|	species	|	ncbi:2269079,gbif:6100782	|		|		|	
1041102	|	714800	|	Piranga flava	|	species	|	ncbi:63518,gbif:2488498,irmng:10198953	|		|		|	
1041104	|	714800	|	Piranga leucoptera	|	species	|	ncbi:63519,gbif:2488493,irmng:10861529	|		|		|	
1041108	|	714800	|	Piranga bidentata	|	species	|	ncbi:63517,gbif:2488488,irmng:10799242	|		|		|	
7662381	|	714800	|	Piranga saira	|	species	|	gbif:8922307	|		|		|	
681193	|	445866	|	Ramphocelus	|	genus	|	ncbi:36724,gbif:2488419,irmng:1304571	|		|	sibling_higher	|	
681190	|	681193	|	Ramphocelus passerinii	|	species	|	ncbi:36725,gbif:2488433,irmng:10213259	|		|		|	
681194	|	681193	|	Ramphocelus icteronotus	|	species	|	ncbi:36727,gbif:5845475	|		|		|	
787421	|	681193	|	Ramphocelus nigrogularis	|	species	|	ncbi:36729,gbif:2488438,irmng:10862253	|		|		|	
787424	|	681193	|	Ramphocelus costaricensis	|	species	|	ncbi:36728,gbif:2488437,irmng:10719341	|		|		|	
673385	|	787424	|	Ramphocelus costaricensis costaricensis	|	subspecies	|	ncbi:722586	|		|	infraspecific	|	
916566	|	681193	|	Ramphocelus melanogaster	|	species	|	ncbi:664763,gbif:2488434,irmng:10213258	|		|		|	
916570	|	681193	|	Ramphocelus flammigerus	|	species	|	ncbi:664762,gbif:2488439,irmng:10897946	|		|		|	
107151	|	681193	|	Ramphocelus carbo	|	species	|	ncbi:36730,gbif:2488442,irmng:10766214	|		|		|	
396688	|	681193	|	Ramphocelus dimidiatus	|	species	|	ncbi:460214,gbif:2488424,irmng:11370315	|		|		|	
1075693	|	681193	|	Ramphocelus bresilius	|	species	|	ncbi:36731,gbif:2488430,irmng:10213528	|		|		|	
681198	|	681193	|	Ramphocelus sanguinolentus	|	species	|	ncbi:36726,gbif:2488420,irmng:11164383	|		|		|	
5925745	|	681193	|	Ramphocelus flammigerus x Ramphocelus icteronotus	|	species	|	ncbi:1742462	|		|	hybrid	|	
7662387	|	681193	|	Ramphocelus chrysonotus	|	species	|	gbif:8768528	|		|		|	
7662389	|	681193	|	Ramphocelus dunstalli	|	species	|	gbif:8796288	|		|		|	
7662390	|	681193	|	Ramphocelus ephippialis	|	species	|	gbif:8914773	|		|		|	
7662392	|	681193	|	Ramphocelus unicolor	|	species	|	gbif:8941721	|		|		|	
7662388	|	681193	|	Ramphocelus chrysopterus	|	species	|	gbif:9012617	|		|		|	
7662386	|	681193	|	Ramphocelus atrosericeus	|	species	|	gbif:9093300	|		|		|	
7662393	|	681193	|	Ramphocelus uropygialis	|	species	|	gbif:9108282	|		|		|	
7662391	|	681193	|	Ramphocelus inexpectatus	|	species	|	gbif:9228077	|		|		|	
6154245	|	681193	|	Ramphocelus dorsalis	|	species	|	gbif:7609808	|		|		|	
589948	|	445866	|	Geospiza	|	genus	|	ncbi:48881,gbif:5231020,irmng:1397147	|		|	sibling_higher	|	
419376	|	589948	|	Geospiza difficilis	|	species	|	ncbi:87173,gbif:5231021,irmng:11124768	|		|		|	
5859950	|	419376	|	Geospiza difficilis septentrionalis	|	subspecies	|	ncbi:1560196	|		|	infraspecific	|	
6520453	|	419376	|	Geospiza difficilis difficilis	|	species	|	additions-6520447-6520466:6520453	|		|		|	
589951	|	589948	|	Geospiza fortis	|	species	|	ncbi:48883,gbif:5231030,irmng:10213795	|		|		|	
589953	|	589948	|	Geospiza conirostris	|	species	|	ncbi:48882,gbif:5231026,irmng:10792909	|		|		|	
589955	|	589948	|	Geospiza magnirostris	|	species	|	ncbi:48885,gbif:5231036,irmng:11336090	|		|		|	
589956	|	589948	|	Geospiza fuliginosa	|	species	|	ncbi:48884,gbif:5231025,irmng:10459782	|		|		|	
589959	|	589948	|	Geospiza scandens	|	species	|	ncbi:48886,gbif:5231031,irmng:10213796	|		|		|	
7662362	|	589948	|	Geospiza psittacula	|	species	|	gbif:8742418	|		|		|	
7662358	|	589948	|	Geospiza harterti	|	species	|	gbif:8752133	|		|		|	
7662357	|	589948	|	Geospiza habeli	|	species	|	gbif:8762661	|		|		|	
7662354	|	589948	|	Geospiza affinis	|	species	|	gbif:8856999	|		|		|	
7662361	|	589948	|	Geospiza pallidus	|	species	|	gbif:8865073	|		|		|	
7662355	|	589948	|	Geospiza dentirostris	|	species	|	gbif:8937113	|		|		|	
7662363	|	589948	|	Geospiza strenua	|	species	|	gbif:8954957	|		|		|	
7662359	|	589948	|	Geospiza incertus	|	species	|	gbif:9145541	|		|		|	
7662360	|	589948	|	Geospiza nebulosa	|	species	|	gbif:9153840	|		|		|	
7662356	|	589948	|	Geospiza dubia	|	species	|	gbif:9218337	|		|		|	
5991469	|	589948	|	Geospiza acutirostris	|	species	|	additions-5991469-5991470:5991469	|		|		|	
5991470	|	589948	|	Geospiza propinqua	|	species	|	additions-5991469-5991470:5991470	|		|		|	
772200	|	445866	|	Catamenia	|	genus	|	ncbi:138963,gbif:2491184,irmng:1307656	|		|	sibling_higher	|	
157499	|	772200	|	Catamenia inornata	|	species	|	ncbi:138964,gbif:2491197,irmng:10860262	|		|		|	
3597344	|	772200	|	Catamenia homochroa	|	species	|	ncbi:1226176,gbif:2491193,irmng:11426115	|		|		|	
178467	|	772200	|	Catamenia analis	|	species	|	ncbi:357691,gbif:2491185,irmng:11275273	|		|		|	
7662328	|	772200	|	Catamenia analoides	|	species	|	gbif:8899697	|		|		|	
787932	|	445866	|	Coryphospingus	|	genus	|	ncbi:137236,gbif:2491983,irmng:1011205	|		|	sibling_higher	|	
779206	|	787932	|	Coryphospingus pileatus	|	species	|	ncbi:664758,gbif:2491988,irmng:10456892	|		|		|	
325412	|	787932	|	Coryphospingus cucullatus	|	species	|	ncbi:137237,gbif:2491984,irmng:10859993	|		|		|	
943069	|	445866	|	Phaenicophilus	|	genus	|	ncbi:62232,gbif:2488593,irmng:1121300	|		|	sibling_higher	|	
943092	|	943069	|	Phaenicophilus palmarum	|	species	|	ncbi:62234,gbif:2488594,irmng:10591419	|		|		|	
951093	|	943069	|	Phaenicophilus poliocephalus	|	species	|	ncbi:602073,gbif:2488595,irmng:10216390	|		|		|	
508021	|	445866	|	Cnemoscopus	|	genus	|	ncbi:62178,gbif:2488758,irmng:1197946	|		|	sibling_higher	|	
819299	|	508021	|	Cnemoscopus rubrirostris	|	species	|	ncbi:62179,gbif:2488759,irmng:11008727	|		|		|	
583251	|	445866	|	Chlorothraupis	|	genus	|	ncbi:62172,gbif:2488764,irmng:1010098	|		|	sibling_higher	|	
596728	|	583251	|	Chlorothraupis olivacea	|	species	|	ncbi:460169,gbif:2488773,irmng:10970931	|		|		|	
819311	|	583251	|	Chlorothraupis carmioli	|	species	|	ncbi:62173,gbif:2488765,irmng:11096964	|		|		|	
23955	|	583251	|	Chlorothraupis stolzmanni	|	species	|	ncbi:460198,gbif:2488770,irmng:11338440	|		|		|	
3597313	|	583251	|	Chlorothraupis frenata	|	species	|	gbif:6100780	|		|		|	
819315	|	445866	|	Chrysothlypis	|	genus	|	ncbi:62174,gbif:2488532,irmng:1010021	|		|	sibling_higher	|	
819314	|	819315	|	Chrysothlypis chrysomelas	|	species	|	ncbi:62175,gbif:2488535,irmng:11433050	|		|		|	
3597314	|	819315	|	Chrysothlypis salmoni	|	species	|	ncbi:1226177,gbif:2488533,irmng:10913170	|		|		|	
636260	|	445866	|	Lamprospiza	|	genus	|	ncbi:62214,gbif:2488681,irmng:1437414	|		|	sibling_higher	|	
636264	|	636260	|	Lamprospiza melanoleuca	|	species	|	ncbi:62215,gbif:2488682,irmng:11008980	|		|		|	
636275	|	445866	|	Lanio	|	genus	|	ncbi:62216,gbif:2488279,irmng:1292537	|		|	sibling_higher	|	
636280	|	636275	|	Lanio versicolor	|	species	|	ncbi:62217,gbif:2488288,irmng:10765129	|		|		|	
916572	|	636275	|	Lanio leucothorax	|	species	|	ncbi:664760,gbif:2488280,irmng:10908765	|		|		|	
694929	|	916572	|	Lanio leucothorax leucothorax	|	subspecies	|	ncbi:722481	|		|	infraspecific	|	
972934	|	636275	|	Lanio aurantius	|	species	|	ncbi:460207,gbif:2488291,irmng:10216779	|		|		|	
20545	|	636275	|	Lanio fulvus	|	species	|	ncbi:548484,gbif:2488285,irmng:10460803	|		|		|	
7662366	|	636275	|	Lanio leucothoroax	|	species	|	gbif:9083919	|		|		|	
7662367	|	636275	|	Lanio melanopygius	|	species	|	gbif:9172179	|		|		|	
840235	|	445866	|	Mitrospingus	|	genus	|	ncbi:62219,gbif:2488751,irmng:1019716	|		|	sibling_higher	|	
972930	|	840235	|	Mitrospingus oleagineus	|	species	|	ncbi:460208,gbif:2488755,irmng:10217847	|		|		|	
365552	|	840235	|	Mitrospingus cassinii	|	species	|	ncbi:62220,gbif:2488752,irmng:10217846	|		|		|	
720204	|	445866	|	Sicalis	|	genus	|	ncbi:163866,gbif:2491831,irmng:1348796	|		|	sibling_higher	|	
593414	|	720204	|	Sicalis lutea	|	species	|	ncbi:548490,gbif:2491845,irmng:11168060	|		|		|	
528403	|	720204	|	Sicalis luteola	|	species	|	ncbi:163867,gbif:2491846,irmng:11164139	|		|		|	
853515	|	720204	|	Sicalis flaveola	|	species	|	ncbi:163868,gbif:2491862,irmng:10197137	|		|		|	
3597300	|	720204	|	Sicalis citrina	|	species	|	ncbi:1226205,gbif:2491841,irmng:10597037	|		|		|	
3597303	|	720204	|	Sicalis uropygialis	|	species	|	ncbi:1226211,irmng:10219247	|		|		|	
3597298	|	720204	|	Sicalis taczanowskii	|	species	|	ncbi:1226210,gbif:2491861,irmng:11182104	|		|		|	
3597299	|	720204	|	Sicalis lebruni	|	species	|	ncbi:1226207,gbif:2491869,irmng:10223534	|		|		|	
5561116	|	720204	|	Sicalis luteiventris	|	species	|	ncbi:1226208,irmng:10597038	|		|		|	
3597304	|	720204	|	Sicalis raimondii	|	species	|	ncbi:1226209,gbif:2491856,irmng:10597039	|		|		|	
491045	|	720204	|	Sicalis luteocephala	|	species	|	ncbi:555345,gbif:2491870,irmng:11287385	|		|		|	
3597302	|	720204	|	Sicalis columbiana	|	species	|	ncbi:1226206,gbif:2491857,irmng:10223533	|		|		|	
3597301	|	720204	|	Sicalis auriventris	|	species	|	ncbi:1226204,gbif:2491868,irmng:10223532	|		|		|	
922660	|	720204	|	Sicalis olivascens	|	species	|	ncbi:460222,gbif:2491832,irmng:11164138	|		|		|	
6154250	|	720204	|	Sicalis mendozae	|	species	|	gbif:7411252	|		|		|	
7662397	|	720204	|	Sicalis uropigyalis	|	species	|	gbif:8387708	|		|		|	
726786	|	445866	|	Loxigilla	|	genus	|	ncbi:111864,gbif:2491054,irmng:1437126	|		|	sibling_higher	|	
4088	|	726786	|	Loxigilla barbadensis	|	species	|	ncbi:1036802,gbif:2491058	|		|		|	
90856	|	726786	|	Loxigilla portoricensis	|	species	|	ncbi:200157,gbif:2491055,irmng:11035251	|		|		|	
90864	|	726786	|	Loxigilla violacea	|	species	|	ncbi:200158,gbif:2491068,irmng:10211834	|		|		|	
726784	|	726786	|	Loxigilla noctis	|	species	|	ncbi:111865,gbif:2491059,irmng:11167821	|		|		|	
885150	|	445866	|	Emberizoides	|	genus	|	ncbi:221970,gbif:7683848,irmng:1202100	|		|	sibling_higher	|	
885148	|	885150	|	Emberizoides herbicola	|	species	|	ncbi:221971,gbif:5231162,irmng:10764853	|		|		|	
367396	|	885150	|	Emberizoides ypiranganus	|	species	|	ncbi:555246,gbif:5231170,irmng:10215480	|		|		|	
889577	|	367396	|	Emberizoides ypiranganus ypiranganus	|	subspecies	|	ncbi:722622	|		|	infraspecific	|	
3597297	|	885150	|	Emberizoides duidae	|	species	|	ncbi:1226190,gbif:5231169,irmng:11034262	|		|		|	
7662351	|	885150	|	Emberizoides poliocephalus	|	species	|	gbif:8808606	|		|		|	
7662352	|	885150	|	Emberizoides sphenurus	|	species	|	gbif:9143290	|		|		|	
884087	|	445866	|	Nesospingus	|	genus	|	ncbi:200197,gbif:2488374,irmng:1332074	|		|	sibling_higher	|	
884090	|	884087	|	Nesospingus speculiferus	|	species	|	ncbi:200198,gbif:2488375,irmng:10198955	|		|		|	
393990	|	445866	|	Rhodospingus	|	genus	|	ncbi:664764,gbif:2491894,irmng:1200854	|		|	sibling_higher	|	
393978	|	393990	|	Rhodospingus cruentus	|	species	|	ncbi:664765,gbif:2491895,irmng:10460360	|		|		|	
7662395	|	393990	|	Rhodospingus mentalis	|	species	|	gbif:8775948	|		|		|	
941241	|	445866	|	Thlypopsis	|	genus	|	ncbi:62256,gbif:2488683,irmng:1101137	|		|	sibling_higher	|	
373417	|	941241	|	Thlypopsis pectoralis	|	species	|	ncbi:1226220,gbif:2488690,irmng:10994670	|		|		|	
941242	|	941241	|	Thlypopsis sordida	|	species	|	ncbi:62257,gbif:2488692,irmng:10223471	|		|		|	
995515	|	941241	|	Thlypopsis fulviceps	|	species	|	ncbi:1226217,gbif:2488684,irmng:10591504	|		|		|	
995539	|	941241	|	Thlypopsis ornata	|	species	|	ncbi:1226219,gbif:2488696,irmng:10223470	|		|		|	
995541	|	941241	|	Thlypopsis inornata	|	species	|	ncbi:1226218,gbif:2488691,irmng:10218883	|		|		|	
922664	|	941241	|	Thlypopsis ruficeps	|	species	|	ncbi:460225,gbif:2488689,irmng:11160325	|		|		|	
7662408	|	941241	|	Thlypopsis amazonum	|	species	|	gbif:8805786	|		|		|	
7662409	|	941241	|	Thlypopsis superciliaris	|	species	|	gbif:9637395	|		|		|	
