taxonomic_order,species,PRIMARY_COM_NAME,genus,family,add.to,do.not.break,notes,needs.statement
4327,Augastes_lumachella,Hooded Visorbearer,Augastes,Trochilidae (Hummingbirds),Trochilidae (Hummingbirds); Augastes,"Abeillia; Adelomyia; Aglaeactis; Aglaiocercus; Amazilia; Amazilis; Androdon; Anopetia; Anthocephala; Anthracothorax; Archilochus; Avocettula; Basilinna; Boissonneaua; Calliphlox; Calothorax; Calypte; Campylopterus; Chaetocercus; Chalcostigma; Chalybura; Chionomesa; Chlorestes; Chlorostilbon; Chrysolampis; Chrysuronia; Coeligena; Colibri; Cynanthus; Discosura; Doricha; Doryfera; Elliotomyia; Ensifera; Eriocnemis; Eugenes; Eulampis; Eulidia; Eupetomena; Eupherusa; Eutoxeres; Florisuga; Glaucis; Goldmania; Haplophaedia; Heliactin; Heliangelus; Heliodoxa; Heliomaster; Heliothryx; Hylocharis; Hylonympha; Klais; Lafresnaya; Lampornis; Lamprolaima; Lesbia; Leucippus; Leucochloris; Ramosomyia; Loddigesia; Lophornis; Mellisuga; Metallura; Microchera; Microstilbon; Myrmia; Myrtis; Nesophlox; Ocreatus; Opisthoprora; Oreonympha; Oreotrochilus; Orthorhyncus; Oxypogon; Pampa; Panterpe; Patagona; Phaeochroa; Phaeoptila; Phaethornis; Philodice; Phlogophilus; Polyerata; Polyonymus; Polytmus; Pterophanes; Ramphodon; Ramphomicron; Rhodopis; Riccordia; Sappho; Saucerottia; Schistes; Selasphorus; Sephanoides; Stephanoxis; Sternoclyta; Talaphorus; Taphrolesbia; Taphrospilus; Thalurania; Thaumasius; Thaumastura; Threnetes; Tilmatura; Topaza; Trochilus; Uranomitra; Urochroa; Urosticte; Topaza_pella, Topaza_pyra, Florisuga_mellivora, Florisuga_fusca, Eutoxeres_aquila, Eutoxeres_condamini, Ramphodon_naevius, Glaucis_dohrnii, Glaucis_aeneus, Glaucis_hirsutus, Threnetes_ruckeri, Threnetes_leucurus, Threnetes_niger, Anopetia_gounellei, Phaethornis_hispidus, Phaethornis_yaruqui, Phaethornis_guy, Phaethornis_syrmatophorus, Phaethornis_koepckeae, Phaethornis_philippii, Phaethornis_bourcieri, Phaethornis_longirostris, Phaethornis_mexicanus, Phaethornis_superciliosus, Phaethornis_malaris, Phaethornis_anthophilus, Phaethornis_squalidus, Phaethornis_rupurumii, Phaethornis_longuemareus, Phaethornis_aethopygus, Phaethornis_idaliae, Phaethornis_nattereri, Phaethornis_atrimentalis, Phaethornis_striigularis, Phaethornis_griseogularis, Phaethornis_ruber, Phaethornis_stuarti, Phaethornis_subochraceus, Phaethornis_augusti, Phaethornis_pretrei, Phaethornis_eurynome","This extremely complicated addition statement should ensure it doesn't get added to any non-hermit hummingbird clades, and doesn't break up the hermit clade",
4328,Colibri_serrirostris,White-vented Violetear,Colibri,Trochilidae (Hummingbirds),,,,
4329,Colibri_coruscans,Sparkling Violetear,Colibri,Trochilidae (Hummingbirds),,,,
4332,Colibri_delphinae,Brown Violetear,Colibri,Trochilidae (Hummingbirds),,,,
4333,Colibri_thalassinus,Mexican Violetear,Colibri,Trochilidae (Hummingbirds),,,,
4334,Colibri_cyanotus,Lesser Violetear,Colibri,Trochilidae (Hummingbirds),"Colibri_thalassinus, Colibri_cyanotus",,Formerly conspecific,
4341,Heliactin_bilophus,Horned Sungem,Heliactin,Trochilidae (Hummingbirds),,,,
4342,Androdon_aequatorialis,Tooth-billed Hummingbird,Androdon,Trochilidae (Hummingbirds),,,,
4343,Heliothryx_barroti,Purple-crowned Fairy,Heliothryx,Trochilidae (Hummingbirds),,,,
4344,Heliothryx_auritus,Black-eared Fairy,Heliothryx,Trochilidae (Hummingbirds),,,,
4348,Polytmus_guainumbi,White-tailed Goldenthroat,Polytmus,Trochilidae (Hummingbirds),,,,
4352,Polytmus_milleri,Tepui Goldenthroat,Polytmus,Trochilidae (Hummingbirds),,,,
4353,Polytmus_theresiae,Green-tailed Goldenthroat,Polytmus,Trochilidae (Hummingbirds),,,,
4356,Avocettula_recurvirostris,Fiery-tailed Awlbill,Avocettula,Trochilidae (Hummingbirds),,,,
4357,Chrysolampis_mosquitus,Ruby-topaz Hummingbird,Chrysolampis,Trochilidae (Hummingbirds),,,,
4358,Anthracothorax_mango,Jamaican Mango,Anthracothorax,Trochilidae (Hummingbirds),,,,
4359,Anthracothorax_nigricollis,Black-throated Mango,Anthracothorax,Trochilidae (Hummingbirds),,,,
4362,Anthracothorax_viridigula,Green-throated Mango,Anthracothorax,Trochilidae (Hummingbirds),,,,
4363,Anthracothorax_prevostii,Green-breasted Mango,Anthracothorax,Trochilidae (Hummingbirds),,,,
4368,Anthracothorax_veraguensis,Veraguan Mango,Anthracothorax,Trochilidae (Hummingbirds),,,,
4369,Anthracothorax_dominicus,Hispaniolan Mango,Anthracothorax,Trochilidae (Hummingbirds),,,,
4370,Anthracothorax_aurulentus,Puerto Rican Mango,Anthracothorax,Trochilidae (Hummingbirds),"Anthracothorax_dominicus, Anthracothorax_aurulentus",,The Puerto Rican Mango and Hispaniolan Mango (Anthracothorax dominicus) were long considered conspecific under the name Antillean Mango,
4371,Anthracothorax_viridis,Green Mango,Anthracothorax,Trochilidae (Hummingbirds),,,,
4373,Eulampis_jugularis,Purple-throated Carib,Eulampis,Trochilidae (Hummingbirds),,,,
4374,Eulampis_holosericeus,Green-throated Carib,Eulampis,Trochilidae (Hummingbirds),,,,
4378,Heliangelus_mavors,Orange-throated Sunangel,Heliangelus,Trochilidae (Hummingbirds),Heliangelus,,,
4379,Heliangelus_clarisse,Longuemare's Sunangel,Heliangelus,Trochilidae (Hummingbirds),"Heliangelus_clarisse, Heliangelus_spencei, Heliangelus_amethysticollis",,"The Longuemare's Sunangel includes two subspecies that, until recently, were treated by most authors as subspecies of the Amethyst-throated Sunangel (Heliangelus amethysticollis). Another taxon recently split from the Amethyst-throated Sunangel, the Merida Sunangel (Heliangelus spencei), was sometimes considered a subspecies of the present species",
4382,Heliangelus_spencei,Merida Sunangel,Heliangelus,Trochilidae (Hummingbirds),"Heliangelus_clarisse, Heliangelus_spencei, Heliangelus_amethysticollis",,"The Longuemare's Sunangel includes two subspecies that, until recently, were treated by most authors as subspecies of the Amethyst-throated Sunangel (Heliangelus amethysticollis). Another taxon recently split from the Amethyst-throated Sunangel, the Merida Sunangel (Heliangelus spencei), was sometimes considered a subspecies of the present species",
4383,Heliangelus_amethysticollis,Amethyst-throated Sunangel,Heliangelus,Trochilidae (Hummingbirds),,,,
4388,Heliangelus_strophianus,Gorgeted Sunangel,Heliangelus,Trochilidae (Hummingbirds),,,,
4389,Heliangelus_exortis,Tourmaline Sunangel,Heliangelus,Trochilidae (Hummingbirds),,,,
4390,Heliangelus_micraster,Little Sunangel,Heliangelus,Trochilidae (Hummingbirds),,,,
4393,Heliangelus_viola,Purple-throated Sunangel,Heliangelus,Trochilidae (Hummingbirds),,,,
4399,Heliangelus_regalis,Royal Sunangel,Heliangelus,Trochilidae (Hummingbirds),,,,
4403,Sephanoides_sephaniodes,Green-backed Firecrown,Sephanoides,Trochilidae (Hummingbirds),,,,
4404,Sephanoides_fernandensis,Juan Fernandez Firecrown,Sephanoides,Trochilidae (Hummingbirds),,,,
4408,Discosura_popelairii,Wire-crested Thorntail,Discosura,Trochilidae (Hummingbirds),,,,
4409,Discosura_langsdorffi,Black-bellied Thorntail,Discosura,Trochilidae (Hummingbirds),,,,
4412,Discosura_letitiae,Coppery Thorntail,Discosura,Trochilidae (Hummingbirds),Discosura,,,
4413,Discosura_conversii,Green Thorntail,Discosura,Trochilidae (Hummingbirds),,,,
4414,Discosura_longicaudus,Racket-tipped Thorntail,Discosura,Trochilidae (Hummingbirds),,,,
4415,Lophornis_ornatus,Tufted Coquette,Lophornis,Trochilidae (Hummingbirds),Lophornis,"Lophornis_brachylophus, Lophornis_delattrei; Lophornis_verreauxii, Lophornis_chalybeus, Lophornis_pavoninus; Lophornis_helenae, Lophornis_adorabilis",,
4416,Lophornis_gouldii,Dot-eared Coquette,Lophornis,Trochilidae (Hummingbirds),Lophornis,"Lophornis_brachylophus, Lophornis_delattrei; Lophornis_verreauxii, Lophornis_chalybeus, Lophornis_pavoninus; Lophornis_helenae, Lophornis_adorabilis",,
4417,Lophornis_magnificus,Frilled Coquette,Lophornis,Trochilidae (Hummingbirds),Lophornis,"Lophornis_brachylophus, Lophornis_delattrei; Lophornis_verreauxii, Lophornis_chalybeus, Lophornis_pavoninus; Lophornis_helenae, Lophornis_adorabilis",,
4418,Lophornis_brachylophus,Short-crested Coquette,Lophornis,Trochilidae (Hummingbirds),"Lophornis_brachylophus, Lophornis_delattrei",,Removing exclude statements here because brachylophus must be embedded in some of the clades I oringally listed,
4419,Lophornis_delattrei,Rufous-crested Coquette,Lophornis,Trochilidae (Hummingbirds),,,,
4422,Lophornis_stictolophus,Spangled Coquette,Lophornis,Trochilidae (Hummingbirds),Lophornis,"Lophornis_brachylophus, Lophornis_delattrei; Lophornis_verreauxii, Lophornis_chalybeus, Lophornis_pavoninus; Lophornis_helenae, Lophornis_adorabilis",,
4423,Lophornis_verreauxii,Butterfly Coquette,Lophornis,Trochilidae (Hummingbirds),"Lophornis_verreauxii, Lophornis_chalybeus, Lophornis_pavoninus","Lophornis_brachylophus, Lophornis_delattrei; Lophornis_helenae, Lophornis_adorabilis",,
