TAXON_ORDER,SPECIES_CODE,TAXON_CONCEPT_ID,PRIMARY_COM_NAME,SCI_NAME,ORDER1,FAMILY,ott_id,ott_name,ott_tax_sources,ott_match_type,H_M_name,H_M_match_type,Birdlife_name,Birdlife_match_type,IOC_name,IOC_match_type
24113,clalew1,avibase-0B7734A6,Claudia's Leaf Warbler,Phylloscopus claudiae,Passeriformes,Phylloscopidae (Leaf Warblers),51891,Phylloscopus claudiae,"ncbi:287169,gbif:5789205",canonical_match,Seicercus claudiae,concepts_match,Phylloscopus claudiae,concepts_match,Phylloscopus claudiae,concepts_match
24114,harlew1,avibase-C1BD4698,Hartert's Leaf Warbler,Phylloscopus goodsoni,Passeriformes,Phylloscopidae (Leaf Warblers),572654,Phylloscopus goodsoni,"ncbi:287172,gbif:7341480",canonical_match,Seicercus goodsoni,concepts_match,Phylloscopus goodsoni,concepts_match,Phylloscopus goodsoni,concepts_match
24118,gyhwar2,avibase-AA897420,Gray-hooded Warbler,Phylloscopus xanthoschistos,Passeriformes,Phylloscopidae (Leaf Warblers),908735,Seicercus xanthoschistos,"ncbi:298996,gbif:7341390,irmng:10770339",synonym_match,Seicercus xanthoschistos,concepts_match,Phylloscopus xanthoschistos,concepts_match,Phylloscopus xanthoschistos,concepts_match
24123,davlew1,avibase-81E5B0CF,Davison's Leaf Warbler,Phylloscopus intensior,Passeriformes,Phylloscopidae (Leaf Warblers),6520275,Phylloscopus intensior,additions-6520264-6520323:6520275,new_taxon_amendment,Seicercus muleyitensis;Seicercus ogilviegranti,overlaps,Phylloscopus intensior,concepts_match,Phylloscopus intensior,concepts_match
24126,halwar1,avibase-EFE75F2E,Hainan Leaf Warbler,Phylloscopus hainanus,Passeriformes,Phylloscopidae (Leaf Warblers),572660,Phylloscopus hainanus,"ncbi:287174,gbif:5789208",canonical_match,Seicercus hainanus,concepts_match,Phylloscopus hainanus,concepts_match,Phylloscopus hainanus,concepts_match
24127,klolew1,avibase-36A98202,Kloss's Leaf Warbler,Phylloscopus ogilviegranti,Passeriformes,Phylloscopidae (Leaf Warblers),31249,Phylloscopus ogilviegranti,"ncbi:310060,gbif:7341467",canonical_match,Seicercus ogilviegranti,child_of,Phylloscopus ogilviegranti,concepts_match,Phylloscopus ogilviegranti,concepts_match
24132,mouwar2,avibase-6CDC4FFC,Mountain Leaf Warbler,Phylloscopus trivirgatus,Passeriformes,Phylloscopidae (Leaf Warblers),720193,Phylloscopus trivirgatus,"ncbi:163863,gbif:9769734,irmng:10214544",canonical_match,Seicercus trivirgatus,concepts_match,Phylloscopus trivirgatus,concepts_match,Phylloscopus trivirgatus;Phylloscopus nigrorum,parent_of
24146,tilwar2,avibase-789702E0,Timor Leaf Warbler,Phylloscopus presbytes,Passeriformes,Phylloscopidae (Leaf Warblers),572657,Phylloscopus presbytes,"ncbi:287175,gbif:2493057,irmng:10213089",canonical_match,Seicercus presbytes,concepts_match,Phylloscopus presbytes,concepts_match,Phylloscopus presbytes;Phylloscopus floresianus,parent_of
24149,rolwar1,avibase-9D5FE97B,Rote Leaf Warbler,Phylloscopus rotiensis,Passeriformes,Phylloscopidae (Leaf Warblers),6520274,Phylloscopus rotiensis,additions-6520264-6520323:6520274,new_taxon_amendment,,missing,Phylloscopus rotiensis,concepts_match,Phylloscopus rotiensis,concepts_match
24150,sclwar1,avibase-3E0F39AF,Makira Leaf Warbler,Phylloscopus makirensis,Passeriformes,Phylloscopidae (Leaf Warblers),3598100,Seicercus makirensis,"ncbi:2163030,gbif:2493051,irmng:11026983",synonym_match,Seicercus makirensis,concepts_match,Phylloscopus poliocephalus,child_of,Phylloscopus makirensis,concepts_match
24151,sulwar1,avibase-34C3A112,Sulawesi Leaf Warbler,Phylloscopus sarasinorum,Passeriformes,Phylloscopidae (Leaf Warblers),154021,Seicercus sarasinorum,"ncbi:287176,gbif:2493080,irmng:10213360",synonym_match,Seicercus sarasinorum,concepts_match,Phylloscopus sarasinorum;Phylloscopus nesophilus,parent_of,Phylloscopus sarasinorum;Phylloscopus nesophilus,parent_of
24155,islwar1,avibase-E786627E,Island Leaf Warbler,Phylloscopus poliocephalus,Passeriformes,Phylloscopidae (Leaf Warblers),572652,Phylloscopus poliocephalus,"ncbi:287173,irmng:10213088",unknown,Seicercus maforensis,overlaps,Phylloscopus poliocephalus,child_of,Phylloscopus poliocephalus,concepts_match
24177,isllew9,avibase-E25490A1,Numfor Leaf Warbler,Phylloscopus maforensis,Passeriformes,Phylloscopidae (Leaf Warblers),7068632,Seicercus maforensis,"ncbi:2163029,gbif:8971767",synonym_match,Seicercus maforensis,child_of,Phylloscopus maforensis,concepts_match,Phylloscopus maforensis,concepts_match
24178,isllew10,avibase-0BD8476A,Biak Leaf Warbler,Phylloscopus misoriensis,Passeriformes,Phylloscopidae (Leaf Warblers),6520396,Phylloscopus misoriensis,additions-6520383-6520401,new_taxon_amendment,Seicercus maforensis,child_of,Phylloscopus misoriensis,concepts_match,Phylloscopus misoriensis,concepts_match
24179,kullew1,avibase-0480ACAC,Kolombangara Leaf Warbler,Phylloscopus amoenus,Passeriformes,Phylloscopidae (Leaf Warblers),71802,Phylloscopus amoenus,"ncbi:322142,gbif:2493050,irmng:10919153",canonical_match,Seicercus amoenus,concepts_match,Phylloscopus amoenus,concepts_match,Phylloscopus amoenus,concepts_match
24181,chcfly1,avibase-9EB7EBA9,Chestnut-capped Flycatcher,Erythrocercus mccallii,Passeriformes,Scotocercidae (Bush Warblers and Allies),72470,Erythrocercus mccallii,"ncbi:107208,gbif:2486662,irmng:10215517",canonical_match,Erythrocercus mccallii,concepts_match,Erythrocercus mccallii,concepts_match,Erythrocercus mccallii,concepts_match
24185,yelfly2,avibase-847AE7B8,Yellow Flycatcher,Erythrocercus holochlorus,Passeriformes,Scotocercidae (Bush Warblers and Allies),3597851,Erythrocercus holochlorus,"gbif:2486663,irmng:10215516",canonical_match,Erythrocercus holochlorus,concepts_match,Erythrocercus holochlorus,concepts_match,Erythrocercus holochlorus,concepts_match
24186,livfly1,avibase-F6DBAE37,Livingstone's Flycatcher,Erythrocercus livingstonei,Passeriformes,Scotocercidae (Bush Warblers and Allies),3597852,Erythrocercus livingstonei,"gbif:2486661,irmng:11232565",canonical_match,Erythrocercus livingstonei,concepts_match,Erythrocercus livingstonei,concepts_match,Erythrocercus livingstonei,concepts_match
24190,stswar1,avibase-FCF07F05,Scrub Warbler,Scotocerca inquieta,Passeriformes,Scotocercidae (Bush Warblers and Allies),736633,Scotocerca inquieta,"ncbi:117183,gbif:2492732,irmng:10681405",canonical_match,Scotocerca inquieta,concepts_match,Scotocerca inquieta,concepts_match,Scotocerca inquieta,concepts_match
24201,neuwar1,avibase-D86EAD92,Neumann's Warbler,Urosphena neumanni,Passeriformes,Scotocercidae (Bush Warblers and Allies),833233,Hemitesia neumanni,"ncbi:886686,gbif:7593822,irmng:10593858",synonym_match,Hemitesia neumanni,concepts_match,Hemitesia neumanni,concepts_match,Hemitesia neumanni,concepts_match
24202,pfbwar1,avibase-E87512DF,Pale-footed Bush Warbler,Urosphena pallidipes,Passeriformes,Scotocercidae (Bush Warblers and Allies),829624,Cettia pallidipes,"ncbi:393626,gbif:7594751,irmng:10215197",synonym_match,Hemitesia pallidipes,concepts_match,Hemitesia pallidipes,concepts_match,Hemitesia pallidipes,concepts_match
24206,timstu1,avibase-6A661300,Timor Stubtail,Urosphena subulata,Passeriformes,Scotocercidae (Bush Warblers and Allies),3598126,Urosphena subulata,"gbif:2493222,irmng:10213717",canonical_match,Urosphena subulata,concepts_match,Urosphena subulata,concepts_match,Urosphena subulata,concepts_match
24209,borstu1,avibase-C83F6098,Bornean Stubtail,Urosphena whiteheadi,Passeriformes,Scotocercidae (Bush Warblers and Allies),346549,Urosphena whiteheadi,"ncbi:1126076,gbif:2493224,irmng:10213718",canonical_match,Urosphena whiteheadi,concepts_match,Urosphena whiteheadi,concepts_match,Urosphena whiteheadi,concepts_match
24210,asistu1,avibase-1A0CF540,Asian Stubtail,Urosphena squameiceps,Passeriformes,Scotocercidae (Bush Warblers and Allies),699766,Urosphena squameiceps,"ncbi:260108,gbif:2493223,irmng:10419399",canonical_match,Urosphena squameiceps,concepts_match,Urosphena squameiceps,concepts_match,Urosphena squameiceps,concepts_match
24211,gybtes1,avibase-FD0F40FE,Gray-bellied Tesia,Tesia cyaniventer,Passeriformes,Scotocercidae (Bush Warblers and Allies),346542,Tesia cyaniventer,"ncbi:1126073,gbif:9521320,irmng:10683567",canonical_match,Tesia cyaniventer,concepts_match,Tesia cyaniventer,concepts_match,Tesia cyaniventer,concepts_match
24212,slbtes1,avibase-CD13049C,Slaty-bellied Tesia,Tesia olivea,Passeriformes,Scotocercidae (Bush Warblers and Allies),106883,Tesia olivea,"ncbi:330764,gbif:2493276,irmng:10219141",canonical_match,Tesia olivea,concepts_match,Tesia olivea,concepts_match,Tesia olivea,concepts_match
24214,javtes1,avibase-0195424E,Javan Tesia,Tesia superciliaris,Passeriformes,Scotocercidae (Bush Warblers and Allies),346546,Tesia superciliaris,"ncbi:1126075,gbif:2493279,irmng:10218319",canonical_match,Tesia superciliaris,concepts_match,Tesia superciliaris,concepts_match,Tesia superciliaris,concepts_match
24215,ructes1,avibase-39EECA04,Russet-capped Tesia,Tesia everetti,Passeriformes,Scotocercidae (Bush Warblers and Allies),346544,Tesia everetti,"ncbi:1126074,gbif:2493278,irmng:11165154",canonical_match,Tesia everetti,concepts_match,Tesia everetti,concepts_match,Tesia everetti,concepts_match
24219,ccbwar1,avibase-B9A707A5,Chestnut-crowned Bush Warbler,Cettia major,Passeriformes,Scotocercidae (Bush Warblers and Allies),305435,Cettia major,"ncbi:393630,gbif:2493003,irmng:10591980",canonical_match,Cettia major,concepts_match,Cettia major,concepts_match,Cettia major,concepts_match
24222,gysbuw1,avibase-5FA90F20,Gray-sided Bush Warbler,Cettia brunnifrons,Passeriformes,Scotocercidae (Bush Warblers and Allies),865554,Cettia brunnifrons,"ncbi:237416,gbif:2493011,irmng:10953408",canonical_match,Cettia brunnifrons,concepts_match,Cettia brunnifrons,concepts_match,Cettia brunnifrons,concepts_match
24227,chhtes1,avibase-1884A2A5,Chestnut-headed Tesia,Cettia castaneocoronata,Passeriformes,Scotocercidae (Bush Warblers and Allies),5805,Oligura castaneocoronata,"ncbi:947504,gbif:8998858,gbif:7953141,irmng:11199721",synonym_match,Cettia castaneocoronata,concepts_match,Cettia castaneocoronata,concepts_match,Cettia castaneocoronata,concepts_match
24231,cetwar1,avibase-F3E9CE95,Cetti's Warbler,Cettia cetti,Passeriformes,Scotocercidae (Bush Warblers and Allies),1010418,Cettia cetti,"ncbi:68486,gbif:2493012,irmng:10210417",canonical_match,Cettia cetti,concepts_match,Cettia cetti,concepts_match,Cettia cetti,concepts_match
24236,yebwar1,avibase-A8F5D21F,Yellow-bellied Warbler,Abroscopus superciliaris,Passeriformes,Scotocercidae (Bush Warblers and Allies),958857,Abroscopus superciliaris,"ncbi:330771,gbif:2493238,irmng:11111195",canonical_match,Abroscopus superciliaris,concepts_match,Abroscopus superciliaris,concepts_match,Abroscopus superciliaris,concepts_match
24247,rufwar1,avibase-684016CB,Rufous-faced Warbler,Abroscopus albogularis,Passeriformes,Scotocercidae (Bush Warblers and Allies),330051,Abroscopus albogularis,"ncbi:752199,gbif:2493239,irmng:11242733",canonical_match,Abroscopus albogularis,concepts_match,Abroscopus albogularis,concepts_match,Abroscopus albogularis,concepts_match
24251,blfwar1,avibase-0FD03AFF,Black-faced Warbler,Abroscopus schisticeps,Passeriformes,Scotocercidae (Bush Warblers and Allies),54175,Abroscopus schisticeps,"ncbi:565568,gbif:2493237,irmng:11218756",canonical_match,Abroscopus schisticeps,concepts_match,Abroscopus schisticeps,concepts_match,Abroscopus schisticeps,concepts_match
24255,moutai2,avibase-39C48CCA,Mountain Tailorbird,Phyllergates cucullatus,Passeriformes,Scotocercidae (Bush Warblers and Allies),333264,Phyllergates cucullatus,"ncbi:330749,gbif:6100901,irmng:11397824",canonical_match,Phyllergates cucullatus,child_of,Phyllergates cucullatus,concepts_match,Phyllergates cucullatus,concepts_match
24272,ruhtai2,avibase-CB0748F4,Rufous-headed Tailorbird,Phyllergates heterolaemus,Passeriformes,Scotocercidae (Bush Warblers and Allies),107363,Orthotomus heterolaemus,"ncbi:1200323,gbif:6092518,irmng:10211315",synonym_match,Phyllergates cucullatus,child_of,Phyllergates heterolaemus,concepts_match,Phyllergates heterolaemus,concepts_match
24273,brbwar1,avibase-681B5F66,Broad-billed Warbler,Tickellia hodgsoni,Passeriformes,Scotocercidae (Bush Warblers and Allies),382666,Tickellia hodgsoni,"ncbi:330768,gbif:2493378,irmng:10995239",canonical_match,Tickellia hodgsoni,concepts_match,Tickellia hodgsoni,concepts_match,Tickellia hodgsoni,concepts_match
24277,phbwar1,avibase-516D598B,Philippine Bush Warbler,Horornis seebohmi,Passeriformes,Scotocercidae (Bush Warblers and Allies),829612,Horornis seebohmi,"ncbi:393628,gbif:7477198,irmng:10215198",canonical_match,Horornis seebohmi,concepts_match,Horornis seebohmi,concepts_match,Horornis seebohmi,concepts_match
24278,jabwar,avibase-7D1FD35D,Japanese Bush Warbler,Horornis diphone,Passeriformes,Scotocercidae (Bush Warblers and Allies),1076190,Horornis diphone,"ncbi:36272,gbif:8351644,irmng:10857258",canonical_match,Horornis diphone,concepts_match,Horornis diphone,concepts_match,Horornis diphone,concepts_match
24284,manbuw1,avibase-CF833D56,Manchurian Bush Warbler,Horornis canturians,Passeriformes,Scotocercidae (Bush Warblers and Allies),684400,Horornis canturians,"ncbi:331024,gbif:7410031",canonical_match,Horornis canturians,concepts_match,Horornis canturians,concepts_match,Horornis canturians,concepts_match
24288,pabwar1,avibase-70419673,Palau Bush Warbler,Horornis annae,Passeriformes,Scotocercidae (Bush Warblers and Allies),721920,Horornis annae,"ncbi:359651,gbif:7981924,irmng:10585578",canonical_match,Horornis annae,concepts_match,Horornis annae,concepts_match,Horornis annae,concepts_match
24289,tabwar1,avibase-D91319C4,Tanimbar Bush Warbler,Horornis carolinae,Passeriformes,Scotocercidae (Bush Warblers and Allies),829611,Cettia carolinae,"ncbi:393629,gbif:8226777,irmng:10210416",synonym_match,Horornis carolinae,concepts_match,Horornis carolinae,concepts_match,Horornis carolinae,concepts_match
24290,shawar1,avibase-DFE28E09,Shade Warbler,Horornis parens,Passeriformes,Scotocercidae (Bush Warblers and Allies),147444,Cettia parens,"ncbi:359649,gbif:7362182,irmng:10456917",synonym_match,Horornis parens,concepts_match,Horornis parens,concepts_match,Horornis parens,concepts_match
24291,odedi1,avibase-A974FAFE,Odedi,Horornis haddeni,Passeriformes,Scotocercidae (Bush Warblers and Allies),6152101,Horornis haddeni,gbif:7667495,canonical_match,Horornis haddeni,concepts_match,Horornis haddeni,concepts_match,Horornis haddeni,concepts_match
24292,fibwar1,avibase-8CC7FC93,Fiji Bush Warbler,Horornis ruficapilla,Passeriformes,Scotocercidae (Bush Warblers and Allies),721919,Cettia ruficapilla,"ncbi:359650,gbif:7712848,irmng:10913721",synonym_match,Horornis ruficapilla,concepts_match,Horornis ruficapilla,concepts_match,Horornis ruficapilla,concepts_match
24297,bfbwar1,avibase-16508376,Brownish-flanked Bush Warbler,Horornis fortipes,Passeriformes,Scotocercidae (Bush Warblers and Allies),7068504,Horornis fortipes,"ncbi:2483883,gbif:9582141",canonical_match,Horornis fortipes,concepts_match,Horornis fortipes,concepts_match,Horornis fortipes,concepts_match
24303,yebbuw2,avibase-4B3D2096,Hume's Bush Warbler,Horornis brunnescens,Passeriformes,Scotocercidae (Bush Warblers and Allies),1031171,Horornis brunnescens,"ncbi:369772,gbif:7831382",canonical_match,Horornis brunnescens,concepts_match,Horornis brunnescens,concepts_match,Horornis brunnescens,concepts_match
24304,ybbwar1,avibase-0A91A181,Yellowish-bellied Bush Warbler,Horornis acanthizoides,Passeriformes,Scotocercidae (Bush Warblers and Allies),1031170,Horornis acanthizoides,"ncbi:369771,gbif:7711859,irmng:11212952",canonical_match,Horornis acanthizoides,concepts_match,Horornis acanthizoides,concepts_match,Horornis acanthizoides,concepts_match
24308,subwar4,avibase-8C91ADCB,Sunda Bush Warbler,Horornis vulcanius,Passeriformes,Scotocercidae (Bush Warblers and Allies),355463,Cettia vulcania,"ncbi:393612,gbif:8027352,irmng:10592241",synonym_match,Horornis vulcanius,concepts_match,Horornis flavolivaceus,child_of,Horornis flavolivaceus,child_of
24316,abbwar1,avibase-9AED6576,Aberrant Bush Warbler,Horornis flavolivaceus,Passeriformes,Scotocercidae (Bush Warblers and Allies),355464,Horornis flavolivaceus,"ncbi:393613,gbif:8104008,irmng:11217025",canonical_match,Horornis flavolivaceus,concepts_match,Horornis flavolivaceus,child_of,Horornis flavolivaceus,child_of
24326,wbtwar1,avibase-FCAE5D9C,White-browed Tit-Warbler,Leptopoecile sophiae,Passeriformes,Aegithalidae (Long-tailed Tits),1044590,Leptopoecile sophiae,"ncbi:73332,gbif:2493436,irmng:10465047",canonical_match,Leptopoecile sophiae,concepts_match,Leptopoecile sophiae,concepts_match,Leptopoecile sophiae,concepts_match
24331,crtwar1,avibase-42100244,Crested Tit-Warbler,Leptopoecile elegans,Passeriformes,Aegithalidae (Long-tailed Tits),931419,Leptopoecile elegans,"ncbi:531875,gbif:2493437,irmng:10594171",canonical_match,Leptopoecile elegans,concepts_match,Leptopoecile elegans,concepts_match,Leptopoecile elegans,concepts_match
24332,lottit1,avibase-547163C2,Long-tailed Tit,Aegithalos caudatus,Passeriformes,Aegithalidae (Long-tailed Tits),467867,Aegithalos caudatus,"ncbi:73327,irmng:10464775",canonical_match,Aegithalos caudatus,concepts_match,Aegithalos caudatus,concepts_match,Aegithalos caudatus,concepts_match
24352,lottit5,avibase-67134AC3,Silver-throated Tit,Aegithalos glaucogularis,Passeriformes,Aegithalidae (Long-tailed Tits),905410,Aegithalos glaucogularis,"ncbi:762568,gbif:5844992",canonical_match,Aegithalos glaucogularis,concepts_match,Aegithalos glaucogularis,concepts_match,Aegithalos glaucogularis,concepts_match
24355,whctit1,avibase-AC5C8F67,White-cheeked Tit,Aegithalos leucogenys,Passeriformes,Aegithalidae (Long-tailed Tits),538164,Aegithalos leucogenys,"ncbi:762619,gbif:2495003,irmng:10214487",canonical_match,Aegithalos leucogenys,concepts_match,Aegithalos leucogenys,concepts_match,Aegithalos leucogenys,concepts_match
24356,blttit2,avibase-94C5E135,Black-throated Tit,Aegithalos concinnus,Passeriformes,Aegithalidae (Long-tailed Tits),819858,Aegithalos concinnus,"ncbi:312068,gbif:2494998,irmng:10214485",canonical_match,Aegithalos concinnus,concepts_match,Aegithalos concinnus;Aegithalos iredalei;Aegithalos annamensis,parent_of,Aegithalos concinnus,concepts_match
24364,whttit1,avibase-E6E37DE5,White-throated Tit,Aegithalos niveogularis,Passeriformes,Aegithalidae (Long-tailed Tits),1014281,Aegithalos niveogularis,"ncbi:762620,gbif:2495001,irmng:10593306",canonical_match,Aegithalos niveogularis,concepts_match,Aegithalos niveogularis,concepts_match,Aegithalos niveogularis,concepts_match
24365,bkbtit3,avibase-BBE88519,Black-browed Tit,Aegithalos iouschistos,Passeriformes,Aegithalidae (Long-tailed Tits),538184,Aegithalos iouschistos,"ncbi:762614,gbif:2494999,irmng:11275812",canonical_match,Aegithalos iouschistos,child_of,Aegithalos iouschistos;Aegithalos bonvaloti,parent_of,Aegithalos iouschistos;Aegithalos bonvaloti;Aegithalos sharpei,parent_of
24371,sootit1,avibase-2DAF0C85,Sooty Tit,Aegithalos fuliginosus,Passeriformes,Aegithalidae (Long-tailed Tits),538171,Aegithalos fuliginosus,"ncbi:762613,gbif:2495002,irmng:10214486",canonical_match,Aegithalos iouschistos,child_of,Aegithalos fuliginosus,concepts_match,Aegithalos fuliginosus,concepts_match
24372,bushti,avibase-AE37ED4D,Bushtit,Psaltriparus minimus,Passeriformes,Aegithalidae (Long-tailed Tits),1058772,Psaltriparus minimus,"ncbi:88120,gbif:2494988,irmng:10197140",canonical_match,Psaltriparus minimus,concepts_match,Psaltriparus minimus,concepts_match,Psaltriparus minimus,concepts_match
